course_id,review_platform,title,school,area,subject,provider,price,level,course_length,effort_hours,published_time,time,session_open,review count,review rating,indegree,outdegree,degree,eigenvector,transitivity,constraint,closeness,betweenness,performace (t),performance (t+1),low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,url
classCentral-2361,classCentral,Unethical Decision Making in Organizations,University of Lausanne,Social Sciences,Psychology,Coursera,30,Introductory,7,3.5,2,3,TRUE,3,4.333333333,2,2,4,5.73E-06,6.40E-06,0.250021708,0.000154935,1791.79853,13,7,0,0,1,0,251.6666667,https://www.class-central.com/mooc/1389/coursera-unethical-decision-making-in-organizations
classCentral-2362,classCentral,Developing Your Musicianship,Berklee College of Music,Arts and Humanities,Music and Art,Coursera,25,NA,7,4,1,3,TRUE,9,4.444444444,6,1,7,5.74E-06,0.047625443,0.189966034,0.010412571,2933.803882,40,24,0,0.222222222,0.777777778,0,0,https://www.class-central.com/mooc/1726/coursera-developing-your-musicianship
classCentral-2362,classCentral,Developing Your Musicianship,Berklee College of Music,Arts and Humanities,Music and Art,Coursera,25,NA,7,4,1,4,TRUE,5,4.8,4,2,6,3.35E-06,0.066667804,0.17906204,0.000819202,1817.340784,24,NA,0,0,1,0,93.8,https://www.class-central.com/mooc/1726/coursera-developing-your-musicianship
classCentral-2363,classCentral,Getting and Cleaning Data,Johns Hopkins University,Data Science,Data Analysis,Coursera,30,NA,4,6.5,1,2,TRUE,14,3.285714286,2,4,6,2.55E-05,0.06669778,0.343563675,0.124791667,227.7307692,46,101,0.357142857,0.071428571,0.571428571,7.642857143,196.1428571,https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data
classCentral-2363,classCentral,Getting and Cleaning Data,Johns Hopkins University,Data Science,Data Analysis,Coursera,30,NA,4,6.5,1,3,TRUE,28,3.607142857,18,14,32,5.75E-06,0.03226446,0.157503968,0.592700639,9057.844715,101,41,0.178571429,0.178571429,0.642857143,1.857142857,223.9285714,https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data
classCentral-2363,classCentral,Getting and Cleaning Data,Johns Hopkins University,Data Science,Data Analysis,Coursera,30,NA,4,6.5,1,4,TRUE,11,3.727272727,15,6,21,3.36E-06,0.023810661,0.252445259,0.01606912,5337.806285,41,NA,0.181818182,0.090909091,0.727272727,0.090909091,36.81818182,https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data
classCentral-2364,classCentral,The Meat We Eat,University of Florida,Life Sciences,Nutrition,Coursera,30,NA,7,6,1,3,TRUE,1,2,0,0,0,9.58E-07,0,0,0,0,2,0,1,0,0,0,482,https://www.class-central.com/mooc/1808/coursera-the-meat-we-eat
classCentral-2365,classCentral,European Business Law: Understanding the Fundamentals,Lund University,Business,Business Essentials,Coursera,30,NA,5,12.5,2,4,TRUE,1,5,0,2,2,3.35E-06,1.14E-06,0.500046265,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2166/coursera-european-business-law-understanding-the-fundamentals
classCentral-2366,classCentral,Learning How to Learn: Powerful mental tools to help you master tough subjects,"University of California, San Diego",Personal Development,Personal Development,Coursera,30,NA,4,3.5,2,2,TRUE,102,4.578431373,14,25,39,2.57E-05,0.010827334,0.042095619,0.172896322,10539.50285,467,2244,0.029411765,0.039215686,0.931372549,3.460784314,169.7058824,https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects
classCentral-2366,classCentral,Learning How to Learn: Powerful mental tools to help you master tough subjects,"University of California, San Diego",Personal Development,Personal Development,Coursera,30,NA,4,3.5,2,3,TRUE,475,4.724210526,69,92,161,5.78E-06,0.00792565,0.027696309,0.284682813,186193.7526,2244,3143,0.014736842,0.023157895,0.962105263,0.136842105,124.0631579,https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects
classCentral-2366,classCentral,Learning How to Learn: Powerful mental tools to help you master tough subjects,"University of California, San Diego",Personal Development,Personal Development,Coursera,30,NA,4,3.5,2,4,TRUE,650,4.835384615,50,81,131,3.37E-06,0.006460327,0.061346387,0.083863341,108073.9565,3143,NA,0.003076923,0.012307692,0.984615385,0,199.7092308,https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects
classCentral-2367,classCentral,Globalization of Business Enterprise,University of New Mexico,Business,Business Strategy,Coursera,30,Introductory,8,4.5,2,3,TRUE,2,2.5,1,2,3,5.72E-06,6.40E-06,0.333355041,0,87.52474965,5,3,0.5,0.5,0,0,85.5,https://www.class-central.com/mooc/2243/coursera-globalization-of-business-enterprise
classCentral-2367,classCentral,Globalization of Business Enterprise,University of New Mexico,Business,Business Strategy,Coursera,30,Introductory,8,4.5,2,4,TRUE,1,3,0,0,0,8.29E-07,0,0,4.10E-18,0,3,NA,0,1,0,0,0,https://www.class-central.com/mooc/2243/coursera-globalization-of-business-enterprise
classCentral-2368,classCentral,Corporate Finance Essentials,IESE Business School,Business,Finance,Coursera,30,NA,7,2.5,2,2,TRUE,2,4,2,0,2,2.54E-05,3.11E-05,0.500167354,0.022161289,0,8,9,0,0,1,0.5,103.5,https://www.class-central.com/mooc/2286/coursera-corporate-finance-essentials
classCentral-2368,classCentral,Corporate Finance Essentials,IESE Business School,Business,Finance,Coursera,30,NA,7,2.5,2,3,TRUE,2,4.5,1,2,3,5.76E-06,6.40E-06,0.333355041,0.017671499,1535.056718,9,5,0,0,1,0,0,https://www.class-central.com/mooc/2286/coursera-corporate-finance-essentials
classCentral-2369,classCentral,Introduction to Chemistry: Reactions and Ratios,Duke University,Physical Science and Engineering,Chemistry,Coursera,30,Introductory,7,9,2,3,TRUE,3,3.666666667,0,1,1,5.67E-06,0,1.000021708,0,0,11,15,0.333333333,0,0.666666667,0.333333333,323,https://www.class-central.com/mooc/2375/coursera-introduction-to-chemistry-reactions-and-ratios
classCentral-2369,classCentral,Introduction to Chemistry: Reactions and Ratios,Duke University,Physical Science and Engineering,Chemistry,Coursera,30,Introductory,7,9,2,4,TRUE,3,5,0,0,0,8.29E-07,0,0,4.10E-18,0,15,NA,0,0,1,0,0,https://www.class-central.com/mooc/2375/coursera-introduction-to-chemistry-reactions-and-ratios
classCentral-2371,classCentral,Text Mining and Analytics,University of Illinois at Urbana-Champaign,Data Science,Data Analysis,Coursera,45,NA,6,7.5,2,3,TRUE,3,2.666666667,3,2,5,5.75E-06,0.100006395,0.295174769,0.04478867,887.6467298,8.000000001,20,0.333333333,0.666666667,0,1.666666667,609.3333333,https://www.class-central.com/mooc/2736/coursera-text-mining-and-analytics
classCentral-2371,classCentral,Text Mining and Analytics,University of Illinois at Urbana-Champaign,Data Science,Data Analysis,Coursera,45,NA,6,7.5,2,4,TRUE,5,4,2,2,4,3.36E-06,1.14E-06,0.500046265,0.00243437,434.8032167,20,NA,0,0.2,0.8,0,140.6,https://www.class-central.com/mooc/2736/coursera-text-mining-and-analytics
classCentral-2372,classCentral,Marketing in a Digital World,University of Illinois at Urbana-Champaign,Business,Marketing,Coursera,45,Introductory,4,7,2,2,TRUE,50,4.64,2,3,5,2.55E-05,0.100031113,0.225370659,0.053507017,348.9333333,232,403,0.02,0,0.98,0.84,322.18,https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world
classCentral-2372,classCentral,Marketing in a Digital World,University of Illinois at Urbana-Champaign,Business,Marketing,Coursera,45,Introductory,4,7,2,3,TRUE,86,4.686046512,7,9,16,5.76E-06,0.033339729,0.200820743,0.005313607,8324.891198,403,117,0.011627907,0.034883721,0.953488372,0.38372093,335.9186047,https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world
classCentral-2372,classCentral,Marketing in a Digital World,University of Illinois at Urbana-Champaign,Business,Marketing,Coursera,45,Introductory,4,7,2,4,TRUE,25,4.68,2,0,2,8.31E-07,1.14E-06,0.500046265,1.09E-17,0,117,NA,0.04,0.04,0.92,0.2,353.64,https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world
classCentral-2373,classCentral,Introduction to Dental Medicine,University of Pennsylvania,Life Sciences,Medicine & Healthcare,Coursera,30,Introductory,7,1.5,2,3,TRUE,1,4,0,0,0,9.58E-07,0,0,0,0,4,13,0,0,1,2,0,https://www.class-central.com/mooc/2902/coursera-introduction-to-dental-medicine
classCentral-2373,classCentral,Introduction to Dental Medicine,University of Pennsylvania,Life Sciences,Medicine & Healthcare,Coursera,30,Introductory,7,1.5,2,4,TRUE,3,4.333333333,1,1,2,3.32E-06,1.14E-06,0.500046265,4.10E-18,13,13,NA,0,0.333333333,0.666666667,0.666666667,45.66666667,https://www.class-central.com/mooc/2902/coursera-introduction-to-dental-medicine
classCentral-2374,classCentral,Powerful Tools for Teaching and Learning: Web 2.0 Tools,University of Houston System,Social Sciences,Education,Coursera,30,Introductory,5,3.5,2,2,TRUE,1,4,0,0,0,8.33E-06,0,0,0,0,4,4,0,0,1,0,0,https://www.class-central.com/mooc/3140/coursera-powerful-tools-for-teaching-and-learning-web-2-0-tools
classCentral-2374,classCentral,Powerful Tools for Teaching and Learning: Web 2.0 Tools,University of Houston System,Social Sciences,Education,Coursera,30,Introductory,5,3.5,2,3,TRUE,1,4,0,1,1,9.59E-07,0,1.000021708,0,0,4,0,0,0,1,2,372,https://www.class-central.com/mooc/3140/coursera-powerful-tools-for-teaching-and-learning-web-2-0-tools
classCentral-2375,classCentral,Bacteria and Chronic Infections,University of Copenhagen,Life Sciences,Medicine & Healthcare,Coursera,30,NA,6,2.5,2,3,TRUE,3,4,0,0,0,9.58E-07,0,0,0,0,12,14,0,0.333333333,0.666666667,1.333333333,55.66666667,https://www.class-central.com/mooc/3203/coursera-bacteria-and-chronic-infections
classCentral-2375,classCentral,Bacteria and Chronic Infections,University of Copenhagen,Life Sciences,Medicine & Healthcare,Coursera,30,NA,6,2.5,2,4,TRUE,3,4.666666667,1,1,2,3.33E-06,1.14E-06,0.500046265,1.37E-18,24,14,NA,0,0,1,0,58.66666667,https://www.class-central.com/mooc/3203/coursera-bacteria-and-chronic-infections
classCentral-2376,classCentral,Women in Leadership: Inspiring Positive Change!,Case Western Reserve University,Business,Leadership and Management,Coursera,25,NA,5,2,2,2,TRUE,2,2.5,1,2,3,2.54E-05,3.11E-05,0.333500687,0.004527372,170.75,5,0,0.5,0.5,0,0,0,https://www.class-central.com/mooc/3448/coursera-women-in-leadership-inspiring-positive-change
classCentral-2376,classCentral,Women in Leadership: Inspiring Positive Change!,Case Western Reserve University,Business,Leadership and Management,Coursera,25,NA,5,2,2,4,TRUE,1,3,0,0,0,8.29E-07,0,0,4.10E-18,0,3,NA,0,1,0,0,198,https://www.class-central.com/mooc/3448/coursera-women-in-leadership-inspiring-positive-change
classCentral-2377,classCentral,The Finite Element Method for Problems in Physics,University of Michigan,Physical Science and Engineering,Mechanical Engineering,Coursera,30,Intermediate,13,7.5,3,3,TRUE,1,4,1,1,2,5.74E-06,6.40E-06,0.500021708,0.062074344,1162,4,8,0,0,1,1,0,https://www.class-central.com/mooc/3537/coursera-the-finite-element-method-for-problems-in-physics
classCentral-2377,classCentral,The Finite Element Method for Problems in Physics,University of Michigan,Physical Science and Engineering,Mechanical Engineering,Coursera,30,Intermediate,13,7.5,3,4,TRUE,2,4,1,0,1,3.30E-06,0,1.000046265,9.57E-18,0,8,NA,0,0.5,0.5,1,594.5,https://www.class-central.com/mooc/3537/coursera-the-finite-element-method-for-problems-in-physics
classCentral-2378,classCentral,General Chemistry: Concept Development and Application,Rice University,Physical Science and Engineering,Chemistry,Coursera,NA,NA,11,NA,4,3,TRUE,3,3.666666667,4,2,6,5.69E-06,6.40E-06,0.22224393,1.11E-12,9195.970532,11,0,0.333333333,0,0.666666667,0.333333333,0,https://www.class-central.com/mooc/3885/coursera-general-chemistry-concept-development-and-application
classCentral-2381,classCentral,Introduction to Game Design,California Institute of the Arts,Computer Science,Design and Product,Coursera,30,Introductory,4,2.5,3,3,TRUE,7,4.428571429,3,6,9,5.74E-06,0.055561951,0.134915223,0.000143992,2885.767483,31,22,0,0.142857143,0.857142857,0,25.57142857,https://www.class-central.com/mooc/4220/coursera-introduction-to-game-design
classCentral-2381,classCentral,Introduction to Game Design,California Institute of the Arts,Computer Science,Design and Product,Coursera,30,Introductory,4,2.5,3,4,TRUE,5,4.4,3,2,5,3.36E-06,0.100001137,0.363946491,0.002380271,438.3312792,22,NA,0,0,1,0,59.8,https://www.class-central.com/mooc/4220/coursera-introduction-to-game-design
classCentral-2382,classCentral,Introduction to Game Development,Michigan State University,Computer Science,Software Development,Coursera,30,NA,4,3.5,3,3,TRUE,5,4.8,6,2,8,5.76E-06,0.142863538,0.199766026,0.036656462,2896.685476,24,30,0,0,1,1.4,238,https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development
classCentral-2382,classCentral,Introduction to Game Development,Michigan State University,Computer Science,Software Development,Coursera,30,NA,4,3.5,3,4,TRUE,7,4.285714286,6,1,7,3.35E-06,0.095239232,0.283249671,0.001727686,970,30,NA,0,0.142857143,0.857142857,0.142857143,31.42857143,https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development
classCentral-2383,classCentral,"Programming Foundations with JavaScript, HTML and CSS",Duke University,Computer Science,Mobile and Web Development,Coursera,30,Introductory,4,5,3,3,TRUE,4,3,0,0,0,9.58E-07,0,0,0,0,12,22,0.5,0.25,0.25,1,65.5,https://www.class-central.com/mooc/4256/coursera-programming-foundations-with-javascript-html-and-css
classCentral-2383,classCentral,"Programming Foundations with JavaScript, HTML and CSS",Duke University,Computer Science,Mobile and Web Development,Coursera,30,Introductory,4,5,3,4,TRUE,5,4.4,0,1,1,3.36E-06,0,1.000046265,4.10E-18,0,22,NA,0,0.2,0.8,0.4,51,https://www.class-central.com/mooc/4256/coursera-programming-foundations-with-javascript-html-and-css
classCentral-2384,classCentral,World Design for Video Games,California Institute of the Arts,Arts and Humanities,Music and Art,Coursera,30,NA,4,NA,3,3,TRUE,1,5,1,0,1,5.72E-06,0,1.000021708,8.94E-06,0,5,17,0,0,1,0,0,https://www.class-central.com/mooc/4314/coursera-world-design-for-video-games
classCentral-2384,classCentral,World Design for Video Games,California Institute of the Arts,Arts and Humanities,Music and Art,Coursera,30,NA,4,NA,3,4,TRUE,4,4.25,1,2,3,3.34E-06,1.14E-06,0.55560182,4.89E-05,486,17,NA,0,0,1,0,114.75,https://www.class-central.com/mooc/4314/coursera-world-design-for-video-games
classCentral-2385,classCentral,Managing Data Analysis,Johns Hopkins University,Business,Leadership and Management,Coursera,25,NA,1,5,3,3,TRUE,4,2.25,5,2,7,5.74E-06,0.09524449,0.386418451,0.099825787,1063.499365,9,5.000000001,0.5,0.5,0,0.75,341.25,https://www.class-central.com/mooc/4388/coursera-managing-data-analysis
classCentral-2385,classCentral,Managing Data Analysis,Johns Hopkins University,Business,Leadership and Management,Coursera,25,NA,1,5,3,4,TRUE,3,1.666666667,3,3,6,3.35E-06,0.066667804,0.310985085,0.002092185,301.4622922,5.000000001,NA,0.666666667,0.333333333,0,0,0,https://www.class-central.com/mooc/4388/coursera-managing-data-analysis
classCentral-2386,classCentral,Private Equity and Venture Capital,Universit? Bocconi,Business,Finance,Coursera,30,NA,5,NA,3,3,TRUE,3,3.666666667,0,0,0,9.58E-07,0,0,0,0,11,5,0,0.333333333,0.666666667,0,57.33333333,https://www.class-central.com/mooc/4408/coursera-private-equity-and-venture-capital
classCentral-2387,classCentral,Business Metrics for Data-Driven Companies,Duke University,Data Science,Data Analysis,Coursera,30,NA,4,4,3,3,TRUE,5,4.2,2,4,6,5.76E-06,0.333339729,0.210906091,0.018471303,3895.030706,21,8.000000001,0,0,1,1.6,392,https://www.class-central.com/mooc/4357/coursera-business-metrics-for-data-driven-companies
classCentral-2387,classCentral,Business Metrics for Data-Driven Companies,Duke University,Data Science,Data Analysis,Coursera,30,NA,4,4,3,4,TRUE,3,2.666666667,1,2,3,3.35E-06,1.14E-06,0.333379598,5.82E-08,2042.594688,8.000000001,NA,0.333333333,0.333333333,0.333333333,0,365,https://www.class-central.com/mooc/4357/coursera-business-metrics-for-data-driven-companies
classCentral-2388,classCentral,Machine Learning Foundations: A Case Study Approach,University of Washington,Data Science,Machine Learning,Coursera,30,NA,6,6.5,3,3,TRUE,26,4.269230769,8,17,25,5.77E-06,0.083339729,0.070452172,0.010609973,14113.46613,111,42,0.076923077,0,0.923076923,4.615384615,369.0384615,https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach
classCentral-2388,classCentral,Machine Learning Foundations: A Case Study Approach,University of Washington,Data Science,Machine Learning,Coursera,30,NA,6,6.5,3,4,TRUE,12,3.5,4,5,9,3.35E-06,0.055556693,0.211440503,0.00388866,1799.995895,42,NA,0.166666667,0.25,0.583333333,0.666666667,348.9166667,https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach
classCentral-2391,classCentral,Advanced Interviewing Techniques,"University of Maryland, College Park",Language Learning,Learning English,Coursera,30,NA,5,2.5,3,4,TRUE,2,4.5,1,1,2,3.31E-06,1.14E-06,0.500046265,2.73E-18,3,9,NA,0,0,1,0,865,https://www.class-central.com/mooc/5494/coursera-advanced-interviewing-techniques
classCentral-2392,classCentral,"Cameras, Exposure, and Photography",Michigan State University,Arts and Humanities,Music and Art,Coursera,30,NA,4,NA,3,4,TRUE,3,4.333333333,0,1,1,8.29E-07,0,1.000046265,4.10E-18,0,13,NA,0,0,1,0,53,https://www.class-central.com/mooc/5463/coursera-cameras-exposure-and-photography
classCentral-2393,classCentral,Introduction to Typography,California Institute of the Arts,Arts and Humanities,Music and Art,Coursera,30,NA,4,2,3,3,TRUE,2,4,1,0,1,5.73E-06,0,1.000021708,0.001371325,0,8,26,0,0.5,0.5,0,0,https://www.class-central.com/mooc/5444/coursera-introduction-to-typography
classCentral-2393,classCentral,Introduction to Typography,California Institute of the Arts,Arts and Humanities,Music and Art,Coursera,30,NA,4,2,3,4,TRUE,6,4.333333333,3,5,8,3.35E-06,1.14E-06,0.187546265,0.000112567,2317.296263,26,NA,0,0.166666667,0.833333333,0.5,82.83333333,https://www.class-central.com/mooc/5444/coursera-introduction-to-typography
classCentral-2397,classCentral,Managing as a Coach,"University of California, Davis",Business,Leadership and Management,Coursera,30,NA,4,NA,3,4,TRUE,2,4.5,0,0,0,8.29E-07,0,0,4.10E-18,0,9,NA,0,0,1,0,76.5,https://www.class-central.com/mooc/5519/coursera-managing-as-a-coach
classCentral-2398,classCentral,Systems Thinking In Public Health,Johns Hopkins University,Life Sciences,Medicine & Healthcare,Coursera,30,NA,4,NA,3,3,TRUE,1,5,1,1,2,5.74E-06,6.40E-06,0.500021708,0.000388195,630.8718055,5,10,0,0,1,0,0,https://www.class-central.com/mooc/5723/coursera-systems-thinking-in-public-health
classCentral-2398,classCentral,Systems Thinking In Public Health,Johns Hopkins University,Life Sciences,Medicine & Healthcare,Coursera,30,NA,4,NA,3,4,TRUE,2,5,0,0,0,8.29E-07,0,0,4.10E-18,0,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/5723/coursera-systems-thinking-in-public-health
classCentral-2400,classCentral,First Step Korean,Yonsei University,Language Learning,Other Languages,Coursera,30,NA,5,NA,3,4,TRUE,9,3.888888889,4,5,9,3.35E-06,0.055556693,0.156579568,0.000238657,4952.328224,35,NA,0.222222222,0.111111111,0.666666667,0.111111111,163.5555556,https://www.class-central.com/mooc/5730/coursera-first-step-korean
classCentral-2402,classCentral,Material Behavior,Georgia Institute of Technology,Physical Science and Engineering,Mechanical Engineering,Coursera,30,NA,6,NA,3,4,TRUE,2,2.5,1,2,3,3.31E-06,1.14E-06,0.55560182,5.47E-18,4,5,NA,0.5,0,0.5,0,546,https://www.class-central.com/mooc/5944/coursera-material-behavior
classCentral-2404,classCentral,Global Diplomacy ? Diplomacy in the Modern World,University of London International Programmes,Social Sciences,Governance and Society,Coursera,30,NA,5,NA,3,3,TRUE,1,4,0,2,2,5.73E-06,6.40E-06,0.500021708,0,0,4,6,0,0,1,0,0,https://www.class-central.com/mooc/5920/coursera-global-diplomacy-diplomacy-in-the-modern-world
classCentral-2410,classCentral,"Applied Plotting, Charting & Data Representation in Python",University of Michigan,Data Science,Data Analysis,Coursera,30,Intermediate,4,NA,4,4,TRUE,3,3,1,0,1,3.35E-06,0,1.000046265,0.001273122,0,9,NA,0.333333333,0.333333333,0.333333333,0,1239,https://www.class-central.com/mooc/6670/coursera-applied-plotting-charting-data-representation-in-python
classCentral-2411,classCentral,Accounting: Principles of Financial Accounting,IESE Business School,Business,Finance,Coursera,45,Introductory,4,3,4,4,TRUE,1,5,0,0,0,8.29E-07,0,0,4.10E-18,0,5,NA,0,0,1,0,319,https://www.class-central.com/mooc/6726/coursera-accounting-principles-of-financial-accounting
classCentral-2418,classCentral,Essentials of Global Health,Yale University,Life Sciences,Medicine & Healthcare,Coursera,30,NA,10,NA,4,4,TRUE,1,4,0,1,1,3.35E-06,0,1.000046265,4.10E-18,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/7337/coursera-essentials-of-global-health
classCentral-2423,classCentral,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",University of New South Wales,Arts and Humanities,Music and Art,Coursera,30,NA,6,NA,4,4,TRUE,2,3,1,0,1,3.29E-06,0,1.000046265,4.10E-18,0,6,NA,0.5,0,0.5,0,279,https://www.class-central.com/mooc/7173/coursera-transmedia-storytelling-narrative-worlds-emerging-technologies-and-global-audiences
classCentral-2426,classCentral,Orchestrating Whole Classroom Discussion,University of Pennsylvania,Social Sciences,Education,Coursera,30,Introductory,4,NA,4,4,TRUE,1,4,0,0,0,8.29E-07,0,0,4.10E-18,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/7421/coursera-orchestrating-whole-classroom-discussion
classCentral-2432,classCentral,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)",Columbia University,Life Sciences,Medicine & Healthcare,Coursera,30,Introductory,4,NA,4,4,TRUE,1,5,0,0,0,8.29E-07,0,0,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/8099/coursera-hi-five-health-informatics-for-innovation-value-enrichment-administrative-it-perspective
classCentral-2444,classCentral,Model Thinking,University of Michigan,Social Sciences,Economics,Coursera,30,NA,12,6,0,1,TRUE,10,4.9,1,1,2,0.005494505,0,0.533333333,0,1,49,73,0,0,1,1.9,352.2,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2444,classCentral,Model Thinking,University of Michigan,Social Sciences,Economics,Coursera,30,NA,12,6,0,2,TRUE,16,4.5625,2,4,6,2.55E-05,3.11E-05,0.16683402,9.48E-05,1093,73,58.99999999,0,0.125,0.875,0.9375,121.5,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2444,classCentral,Model Thinking,University of Michigan,Social Sciences,Economics,Coursera,30,NA,12,6,0,3,TRUE,13,4.538461538,5,7,12,5.76E-06,0.060612456,0.123613729,0.10074555,9845.127708,58.99999999,77,0,0.153846154,0.846153846,0.923076923,0,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2444,classCentral,Model Thinking,University of Michigan,Social Sciences,Economics,Coursera,30,NA,12,6,0,4,TRUE,16,4.8125,6,7,13,3.36E-06,0.025642163,0.105406692,8.60E-05,7126.8865,77,NA,0,0.0625,0.9375,0.5625,9.25,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2445,classCentral,Introduction to Philosophy,University of Edinburgh,Arts and Humanities,Philosophy,Coursera,30,NA,5,1.5,NA,2,TRUE,6,4.5,2,1,3,2.56E-05,3.11E-05,0.333500687,0.160512624,1448.238095,27,116,0,0.166666667,0.833333333,2.5,151.8333333,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
classCentral-2445,classCentral,Introduction to Philosophy,University of Edinburgh,Arts and Humanities,Philosophy,Coursera,30,NA,5,1.5,NA,3,TRUE,28,4.142857143,9,11,20,5.76E-06,0.031585343,0.092551641,0.038803751,23015.54567,116,79,0.035714286,0.107142857,0.857142857,1,61.57142857,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
classCentral-2445,classCentral,Introduction to Philosophy,University of Edinburgh,Arts and Humanities,Philosophy,Coursera,30,NA,5,1.5,NA,4,TRUE,18,4.388888889,11,7,18,3.36E-06,0.052288719,0.071206179,0.032940193,26715.31159,79,NA,0,0.055555556,0.944444444,0,0,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
classCentral-2447,classCentral,Jazz Improvisation,Berklee College of Music,Arts and Humanities,Music and Art,Coursera,30,Intermediate,5,7,NA,3,TRUE,1,5,0,2,2,5.71E-06,6.40E-06,0.500021708,0,0,5,5,0,0,1,0,0,https://www.class-central.com/mooc/521/coursera-jazz-improvisation
classCentral-2448,classCentral,Scandinavian Film and Television,University of Copenhagen,Arts and Humanities,Music and Art,Coursera,30,Introductory,5,4,1,3,TRUE,1,4,0,0,0,9.58E-07,0,0,0,0,4,12,0,0,1,0,0,https://www.class-central.com/mooc/665/coursera-scandinavian-film-and-television
classCentral-2448,classCentral,Scandinavian Film and Television,University of Copenhagen,Arts and Humanities,Music and Art,Coursera,30,Introductory,5,4,1,4,TRUE,3,4,4,4,8,3.35E-06,1.14E-06,0.187546265,0.000938922,4360.553295,12,NA,0,0,1,0,0,https://www.class-central.com/mooc/665/coursera-scandinavian-film-and-television
classCentral-2449,classCentral,Introduction to Human Behavioral Genetics,University of Minnesota,Social Sciences,Psychology,Coursera,30,NA,8,4,1,2,TRUE,6,4.666666667,3,1,4,2.55E-05,3.11E-05,0.250167354,0.027250123,524,28,14,0,0.166666667,0.833333333,0.333333333,283.1666667,https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics
classCentral-2449,classCentral,Introduction to Human Behavioral Genetics,University of Minnesota,Social Sciences,Psychology,Coursera,30,NA,8,4,1,3,TRUE,3,4.666666667,3,1,4,5.74E-06,6.40E-06,0.250021708,0.009169633,578,14,0,0,0,1,0,0,https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics
classCentral-2450,classCentral,Usable Security,"University of Maryland, College Park",Computer Science,Computer Security and Networks,Coursera,25,NA,7,6.5,2,2,TRUE,2,4.5,1,0,1,8.35E-06,0,1.000167354,0,0,9,10,0,0,1,1.5,248,https://www.class-central.com/mooc/1727/coursera-usable-security
classCentral-2450,classCentral,Usable Security,"University of Maryland, College Park",Computer Science,Computer Security and Networks,Coursera,25,NA,7,6.5,2,3,TRUE,5,2,2,3,5,5.76E-06,0.100006395,0.45496459,1.42E-06,1144.333333,10,8,0.8,0,0.2,1,919.8,https://www.class-central.com/mooc/1727/coursera-usable-security
classCentral-2450,classCentral,Usable Security,"University of Maryland, College Park",Computer Science,Computer Security and Networks,Coursera,25,NA,7,6.5,2,4,TRUE,2,4,0,0,0,8.29E-07,0,0,4.10E-18,0,8,NA,0,0,1,0.5,472,https://www.class-central.com/mooc/1727/coursera-usable-security
classCentral-2452,classCentral,The Bilingual Brain,University of Houston System,Social Sciences,Psychology,Coursera,30,NA,8,5,2,2,TRUE,4,3.75,1,1,2,2.56E-05,3.11E-05,0.500167354,0.048564333,254,15,18,0.25,0,0.75,1.25,157.75,https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain
classCentral-2452,classCentral,The Bilingual Brain,University of Houston System,Social Sciences,Psychology,Coursera,30,NA,8,5,2,3,TRUE,4,4.5,2,3,5,5.76E-06,0.100006395,0.314621669,0.035342997,2498.407548,18,13,0,0,1,0,0,https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain
