id,community,overlapping_num
https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox,c21+c45+c48+c51+c52+c59+c60+c73+c90+c97+c111+c128+c135+c142+c152+c163+c167+c174+c181+c197+c198+c203+c217+c225+c231+c232+c242+c257+c258+c264+c272,31
https://www.class-central.com/mooc/1713/coursera-r-programming,c21+c33+c48+c50+c51+c52+c60+c72+c73+c80+c88+c93+c97+c105+c111+c128+c142+c161+c163+c167+c181+c197+c198+c203+c217+c225+c229+c231+c232+c242+c257+c258+c262+c264+c272,35
https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development,c21+c125+c128+c181+c228+c232+c240+c242+c253+c272,10
https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach,c21+c44+c45+c48+c52+c80+c111+c115+c128+c197+c204+c231+c232+c242+c249+c257+c264+c272,18
https://www.class-central.com/mooc/5280/coursera-the-holocaust-an-introduction-i-nazi-germany-ideology-the-jews-and-the-world,c22,1
https://www.class-central.com/mooc/1343/coursera-age-of-jefferson,c22+c104,2
https://www.class-central.com/mooc/5368/coursera-the-holocaust-an-introduction-ii-the-final-solution,c22,1
https://www.class-central.com/mooc/4423/coursera-international-law-in-action-a-guide-to-the-international-courts-and-tribunals-in-the-hague,c23+c132+c137+c167+c192+c212,6
https://www.class-central.com/mooc/1278/coursera-understanding-terrorism-and-the-terrorist-threat,c23+c110+c212,3
https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law,c23+c212+c254+c265,4
https://www.class-central.com/mooc/2677/coursera-america-s-written-constitution,c23+c110+c212+c254,4
https://www.class-central.com/mooc/2872/coursera-an-introduction-to-american-law,c23+c110+c212+c254+c265,5
https://www.class-central.com/mooc/3008/coursera-america-s-unwritten-constitution,c23+c110+c212+c254,4
https://www.class-central.com/mooc/701/coursera-terrorism-and-counterterrorism-comparing-theory-and-practice,c23+c32+c208+c212+c239+c242,6
